Colonel By Drive,Ottawa,ON,K1S 5B6,-75.68593,45.39599
1125 Colonel By Drive,Ottawa,ON,K1S 5B6,-75.69872,45.39227
1125 Colonel By Drive,Ottawa,ON,K1S 5B6,-75.69872,45.39227
1125 Colonel By Drive,Ottawa,ON,K1S 5B6,-75.69872,45.39227
2121 Carling Ave,Ottawa,ON,K2A 1S3,-75.77062,45.37008
3900 Innes Rd.,Orleans,ON,K1W 1K9,-75.54126,45.4402
2200 Carling Ave,Ottawa,ON,K2A 1H3,-75.75876,45.37528
1859 Carling Ave,Ottawa,ON,K2A 1E4,-75.75876,45.37528
1778 Carling Ave,Ottawa,ON,K2A 1E1,-75.75391,45.377549
1583 Alta Vista Dr,Ottawa,ON,K1G 0E9,-75.658201,45.408493
1150 Blair Rd,Ottawa,ON,K1B 3K7,-75.60037,45.42716
3869 Innes Rd,Orleans,ON,K1C 1T1,-75.51149,45.453
2020 Trim Rd.,Ottawa,ON,K4A 0G4,-75.453888,45.469903
535 Terminal Ave,Ottawa,ON,K1G 0Z2,-75.64474,45.414904
4454 Innes Rd,Orleans,ON,K4A 4C5,-75.48759,45.46079
1595 Telesay Court,Ottawa,ON,K1B 5R3,-75.604417,45.427673
"7200, boul Laurier",Terrebonne,QC,J7M 1T8,-73.7293,45.76694
159 Peter St,Port Hope,ON,L1A 1C7,-78.278235,43.951385
1053 Carling Ave,Ottawa,ON,K1Y 4E9,-75.722333,45.392807
1600 James Naismith Drive,Ottawa,ON,K1B 5N8,-75.60641,45.4285
993 Richmond Rd,Ottawa,ON,K2B 6R1,-75.776977,45.375825
2720 Military Rd,Niagara Falls,NY,14304,-78.986343,43.10892
280 Central Ave,Fredonia,NY,14063,-79.334041,42.453422
280 Central Ave,Fredonia,NY,14063,-79.33411,42.45383
,Ottawa,ON,K1Y 4W7,-75.720885,45.39448
105 Sadler Dr,Almonte,ON,K0A 1A0,-76.184156,45.234812
580 Booth St,Ottawa,ON,K1A 0E9,-75.705529,45.400977
655 Bronson Avenue,Ottawa,ON,K1S 4E7,-75.70111,45.403447
"1200 St. Laurent Blvd, Unit 606",Ottawa,ON,K1K 3B8,-75.636986,45.423225
"427, boul. Ste-Anne",Ste-Anne-des-Plaines,QC,J0N 1H0,-73.81289,45.76509
4060 Carling Ave,Kanata,ON,K2K 1Y1,-75.907888,45.337215
1675 Tenth Line Rd,Orleans,ON,K1E 3P6,-75.49185,45.46788
"276, boul Louis-Phillippe-Picard",Repentigny,QC,J5Y 4G1,-73.413,45.793078
92 Lake Shore Drive E,Dunkirk,NY,14048,-79.330554,42.488029
450 Bank St,Ottawa,ON,K2P 1Z1,-75.69323,45.41149
1239 Donald St,Ottawa,ON,K1J 8W3,-75.63701,45.42898
479 March Rd,Kanata,ON,K2K 2M5,-75.91512,45.34126
801 Aviation Pkwy,Ottawa,ON,K1K 4R3,-75.63292,45.43371
600 March Rd,Ottawa,ON,K2K 2T6,-75.91696,45.3429
263 Bank St,Ottawa,ON,K2P 1X5,-75.69697,45.416027
2075 Montreal Rd,Ottawa,ON,K1J 6M6,-75.59396,45.44751
2134 Montreal Rd,Gloucester,ON,K1J 6M7,-75.59239,45.44806
1980 St. Joseph Blvd,Orleans,ON,K1C 1E4,-75.54229,45.4632
85 Rue Université,Ottawa,ON,K1N 6N5,-75.683674,45.421921
161 Elgin St. ,Ottawa,ON,K2P K2I,-75.691936,45.419898
187 Bank St,Ottawa,ON,K2P 1W7,-75.698505,45.417907
911 Watters Rd,Orleans,ON,K4A 3K5,-75.475227,45.483567
2311 St. Joseph Boulevard,Gloucester,ON,K1C 1E7,-75.530405,45.468557
269 Laurier Ave W,Ottawa,ON,K1P 5J9,-75.697776,45.419081
161 Laurier Ave,Ottawa,ON,K1P 5J2,-75.694198,45.420556
275 Slater St,Ottawa,ON,K1P 5H9,-75.70191,45.41844
100 Metcalfe St,Ottawa,ON,K1P 0A7,-75.69568,45.420743
4235 Military Road,Niagara,NY,14305,-79.002472,43.125296
2211 County Rd 28,Port Hope,ON,L1A 3V6,-78.28792,43.97279
"25, boulevard De Lucern",Gatineau,QC,J9H 1L9,-75.80614,45.38645
330 Queen St,Ottawa,ON,K1R 7Y5,-75.704981,45.418769
2895 St. Joseph Blvd,Gloucester,ON,K1C 1C7,-75.517982,45.474731
"1, boul. John F. Kennedy",St-Jérôme,QC,J7Y 4B4,-74.02295,45.7606
200 Sparks St,Ottawa,ON,K1P 5C1,-75.700757,45.421414
3024 Pine Ave,Niagara Falls,NY,14301,-79.025568,43.095133
845 Hwy 401 East,Port Hope,ON,L1A 3W3,-78.29681,43.96916
50 Rideau St,Ottawa,ON,K1N 9J7,-75.691895,45.425887
50 Rideau St.,Ottawa,ON,K1N 9J7,-75.692244,45.425885
120 Montreal Rd,Vanier,ON,K1L 6E6,-75.66733,45.43387
115 Montreal Rd,Vanier,ON,K1L 6E8,-75.66645,45.43421
110 Place D'Orleans Drive,Orleans,ON,K1C 2L9,-75.52003,45.47726
"314, rue Montigny",St-Jérôme,QC,J7Z 5R3,-73.99839,45.76626
585 Montreal Rd,Ottawa,ON,K1K 4K4,-75.64335,45.44226
700 Montreal Rd.,Ottawa,ON,K1A 0P7,-75.63816,45.44389
713 Montreal Road,Ottawa,ON,K1K 0T2,-75.638629,45.44388
8089 Portage Rd.,Chippawa,ON,L2G 5Z2,-79.05295,43.06006
800 King Edward,Ottawa,ON,K1N 6N5,-75.68798,45.4312
2875 Rue Laport,Rockland,ON,K4K 1A3,-75.302567,45.539511
"723-A, rue Notre-Dame",Saint-Sulpice,QC,J5W 3W6,-73.372994,45.812728
360 St. Patrick St,Ottawa,ON,K1N 5K7,-75.6907,45.43179
"11, rue Laurier",Gatineau,QC,J8X 4A6,-75.71399,45.42476
140 Promenade Du Portage,Gatineau,QC,J8X 4B6,-75.716565,45.425621
68 Matthew St,Marmora,ON,K0K 2M0,-77.674026,44.486188
200 Promenade du Portage,Hull,QC,J8X 4B7,-75.714885,45.42686
181 Toronto Rd,Port Hope,ON,L1A 3V5,-78.3219,43.95943
297 Edwards St,Rockland,ON,K4K 1H6,-75.29552,45.55096
"165, rue Principale",Gatineau,QC,J9H 3M9,-75.83837,45.39536
621 Tenth St.,Niagara Falls,NY,14302,-79.050381,43.093792
"255, De Martigny Ouest",St-Jérôme,QC,J7Y 2G4,-74.016001,45.779463
310 Fourth St,Niagara Falls,NY,14303,-79.057776,43.085945
310 Fourth St,Niagara Falls,NY,14303,-79.057776,43.085945
1000 Portage Road,Niagara Falls,NY,14301,-79.05071,43.098391
"405, chemin Vanier",Gatineau,QC,J9J 3H9,-75.808534,45.413665
"3793, rue Laval",Lac-Megantic,QC,G6B 1A6,-70.90231,45.587717
950 Autoroute des Laurentides,St-Jérôme,QC,J5L 2S4,-74.020763,45.786201
PO Box 1049,Niagara University,NY,14109,-79.0357,43.1373
Queenston Bridge,Lewiston,NY,14092,-79.0277,43.15273
"5795 Lewiston Rd, Niagara University",Niagara Falls,NY,14109,-79.03889,43.14095
6345 Niagara Parkway,Niagara Falls,ON,L2E 6S6,-79.060156,43.108919
6650 Niagara Parkway,Niagara Falls,ON,L2G 4C8,-79.079813,43.078781
"1950-17, boul du Curé-Labelle",Saint-Jérome,QC,J7Y 1S1,-74.00836,45.7932
"555, boul. De la Carriére",Gatineau,QC,J8Y 4B1,-75.728227,45.446588
4950 Clifton Hill,Niagara Falls,ON,L2E 6S8,-79.075831,43.091848
6380 Fallsview Blvd,Niagara Falls,ON,L2G 7Y6,-79.082738,43.082756
"1073, boulevard Roland-Godard",St-Jérôme,QC,J7Y 4C3,-74.028815,45.794539
"840, boul. L'Ange-Gardien Nord",L'Assomption,QC,J5W 1P6,-73.413992,45.838992
"933, boul. Maloney Est",Gatineau,QC,J8P 1H8,-75.592753,45.491054
5551 Murray Street,Niagara Falls,ON,L2G 2J4,-79.084302,43.083463
4835 Victoria Ave,Niagara Falls,ON,L2E 4C4,-79.073164,43.104775
906 Center Street,Lewiston,NY,14092,-79.031233,43.172627
"208, boul. St-Raymond",Gatineau,QC,J9A 3H6,-75.767978,45.442732
"656, boul. St-Joseph",Gatineau,QC,J8Y 4A8,-75.73876,45.452345
805 Cayuga Rd,Lewiston,NY,14092,-79.03548,43.17062
640 South Erie Street,Mayville,NY,13027,-79.49515,42.246775
"210, boulevard de la Cité-des-Jeunes",Gatineau,QC,J8Y 6L1,-75.754638,45.448839
5233 Stanley Ave,Niagara Falls,ON,L2E 7C2,-79.085392,43.09901
5546 Portage Road,Niagara Falls,ON,L2G 5X7,-79.091787,43.093587
"327, boul. Maloney Est",Gatineau,QC,J8P 1E2,-75.658175,45.483316
"2350, boulevard Sainte-Sophie",Sainte-Sophie ,QC,J5J 2V3,-73.901841,45.818721
"1223, rue de Neuville",Gatineau,QC,J8M 1W2,-75.49497,45.530822
6192 Lundy's Lane,Niagara Falls,ON,L2G 1T6,-79.097616,43.089431
6948 McLeod Rd,Niagara Falls,ON,L2G 7K3,-79.110875,43.070478
301 Odlin Road,Bangor,ME,4401,-68.810797,44.790355
5470 Drummond Rd,Niagara Falls,ON,L2G 4K9,-79.097657,43.094778
"25, chemin de la Savane",Gatineau,QC,J8T 8A4,-75.70508,45.473615
"894, boul. St-Joseph",Gatineau,QC,J8Z 1S9,-75.739944,45.463306
"1015, chemin de Masson",Gatineau,QC,J8M 1R4,-75.420456,45.558408
"351-A, chemin Yamaska",St-Germain-de-Grantham,QC,J0C 1K0,-72.58326,45.85478
"378, boul. Gréber",Gatineau,QC,J8T 5R6,-75.70144,45.481215
"415, boul. de La Verendrye Est",Gatineau,QC,J8R 1N2,-75.642538,45.500918
"415, Montée-Paiement",Gatineau,QC,J8P 0B1,-75.675482,45.491167
6161 Thorold Stone Rd,Niagara Falls,ON,L2J 1A4,-79.097986,43.115266
"2279, boul. Mercure",Drummondville,QC,J2B 3R8,-72.45705,45.85137
7311 Pin Oak Dr,Niagara Falls,ON,L2E 6S5,-79.128706,43.069972
4724 Dorchester Rd,Niagara Falls,ON,L2E 7H9,-79.11122,43.10422
444 Main St.,Bangor,ME,4401,-68.776687,44.79099
297 Main St E,Port Colborne,ON,L3K 1S5,-79.23954,42.90138
"740, Montée Paiement",Gatineau,QC,J8R 4A3,-75.67641,45.5039
8159 Lundy's Lane,Niagara Falls,ON,L2H 1H3,-79.133871,43.08886
299 Chamberlain St,Brewer,ME,4412,-68.750244,44.78505
24 Walton Drive ,Brewer,ME,4412,-68.733623,44.776477
"5, av. Du Pont",Gatineau,QC,J8V 1E5,-75.747573,45.488135
3930 Montrose Rd,Niagara Falls,ON,L2H 3C9,-79.124686,43.115615
"250, Autoroute 40, Sortie 118",Lavaltrie,QC,J0K 1H0,-73.277451,45.885201
"1190, boul. Lemire",Drummondville,QC,J2C 7W6,-72.51754,45.87431
429 Main St W,Port Colborne,ON,L3K 3W2,-79.258689,42.898762
"2050, boulevard St-Joseph",Drummondville,QC,J2B 1R7,-72.48496,45.87621
"1025, rue St-Isidore",St-Lin-Laurentides,QC,J5M 2V5,-73.75708,45.86649
50 Ottawa St W,Havelock,ON,K0L 1Z0,-77.89236,44.43301
"2657, boul. Du Curé-Labelle",Prevost,QC,J0R 1T0,-74.0617,45.84102
"79, chemin de Lavaltrie",Lavaltrie,QC,J5T 2H5,-73.293716,45.892578
287 W Side Rd,Port Colborne,ON,L3K 5Z2,-79.265186,42.905726
594 Broadway,Bangor,ME,4401,-68.777213,44.821194
990 E Main St,Welland,ON,L3B 3Z3,-79.22219,42.99349
845 Ontario Rd,Welland,ON,L3B 5V6,-79.238979,42.974658
360 Lincoln St,Welland,ON,L3B 4N4,-79.237708,42.984045
"300, boul. St-Joseph",Drummondville,QC,J2C 2A8,-72.521626,45.897662
443 Mississauga St,Niagara-on-the-Lake,ON,L0S 1J0,-79.08386,43.25329
"865, boulevard Foucault",Saint-Charles-de-Drummond,QC,J2C 1A8,-72.472532,45.903264
90 Lincoln Ave,Welland,ON,L3C 5J7,-79.25801,42.983934
"3962 Hwy 401 Westbound, Unit 2",Newcastle,ON,L1B 1C2,-78.540916,43.921204
563 Niagara St N,Welland,ON,L3C 1L7,-79.252153,43.006369
121 East Main St,Westfield,NY,14787,-79.573905,42.325411
852 Niagara St N,Welland,ON,L3C 1M3,-79.249827,43.01753
135 Taylor Rd,Niagara-on-the-Lake,ON,L0S 1J0,-79.1642,43.16015
495 York Rd,Niagara-on-the-Lake,ON,L0S 1J0,-79.1642,43.16015
300 Woodlawn St,Welland,ON,L3B 5F2,-79.264507,43.012999
30 Rice Rd,Welland,ON,L3C 5Y6,-79.270137,43.004955
39 Ormond St N,Thorold,ON,L2V 1Y9,-79.199115,43.12743
2325 Hwy 20 E,Welland,ON,L3B 5N5,-79.250028,43.060023
"1797, route du Carrefour",Val-des-Monts,QC,J8N 7M7,-75.616804,45.594011
361 King Ave East,Newcastle,ON,L1B 1H4,-78.581021,43.919071
201 chemin de La Gare,St-Sauveur,QC,J0R 1R3,-74.149061,45.890049
"202, ch. De La Gare",St-Sauveur,QC,J0R 1R3,-74.149051,45.890054
2 Tremont Dr,St. Catharines,ON,L2T 3B2,-79.224372,43.133026
221 Glendale Ave,St. Catharines,ON,L2T 2K9,-79.224438,43.133242
145 Hartzell Rd,St. Catharines,ON,L2P 1N6,-79.21426,43.15017
440 St. Davids Rd W,St. Catharines,ON,L2T 4E6,-79.23972,43.118278
770 boulevard des Laurentides,Piedmont,QC,J0R 1K0,-74.139011,45.905427
Meritville Hwy,St. Catharines,ON,L2S 3A1,-79.242432,43.124603
525 Welland Ave,St. Catharines,ON,L2M 6P3,-79.211531,43.176093
151 Hwy 20 W,Fonthill,ON,L0S 1E0,-79.295199,43.043606
209 Glenridge Ave.,St. Catharines,ON,L2T 3J6,-79.239319,43.140591
579 Carlton St,St. Catharines,ON,L2M 4Y1,-79.21064,43.18581
177 Queenston St,St. Catharines,ON,L2R 3A3,-79.22717,43.1622
212 Welland Ave,St. Catharines,ON,L2R 2P2,-79.24027,43.16576
70 James St,St. Catharines,ON,L2R 5C1,-79.24574,43.159085
2570 Ru Alain,Sainte-Julienne,QC,J0K 2T0,-73.711378,45.963842
211 Louth St,St. Catharines,ON,L2R 7B5,-79.259914,43.145329
275 Geneva St,St. Catharines,ON,L2N 2E9,-79.240793,43.176882
400 Scott St,St. Catharines,ON,L2N 6T4,-79.24563,43.18318
170 4th Ave S,St. Catharines,ON,L2R 6P9,-79.265909,43.155625
353 Lake St,St. Catharines,ON,L2N 4H5,-79.25161,43.182687
350 Waverly Rd,Bowmanville,ON,L1C 4Y4,-78.691528,43.897096
333 Ontario St,St. Catharines,ON,L2R 5L3,-79.264672,43.170626
"407, boulevard Sainte-Adèle",Sainte-Adèle,QC,J8B 2N1,-74.125506,45.945037
408 Ontario St,St. Catharines,ON,L2R 5L9,-79.266386,43.177463
33 Lakeshore Rd,St. Catharines,ON,L2N 7B3,-79.25252,43.20007
498 Ontario St,St. Catharines,ON,L2N 4N1,-79.266357,43.181554
Holt Rd S PO Box 4000,Darlington (Bowmanville),ON,L1C 3Z8,-78.720388,43.879954
721 Ashburnham Drive,Peterborough,ON,K9L 1P7,-78.29691,44.288988
975 Stillwater Avenue,Old Town,ME,4468,-68.682799,44.915886
"617, boulevard de l'Industrie",St-Paul de Joliette,QC,J0K 3E0,-73.45615,46.00634
52 Lakeport Rd,St. Catharines,ON,L2N 4P6,-79.265805,43.201268
2320 Highway No 2,Bowmanville,ON,L1C 3K7,-78.710678,43.906345
"800, rue St-Pierre Sud",Joliette,QC,J6E 3Z1,-73.433277,46.011082
201 Madawaska Blvd,Arnprior,ON,K7S 1S6,-76.34211,45.43234
2 Staye Crt,Arnprior,ON,K7S 3G8,-76.369351,45.423188
336 Lansdowne Ave,Peterborough,ON,K9J 6X9,-78.321587,44.287936
1420 Crawford Dr.,Peterborough,ON,K9J 6X6,-78.349347,44.267885
898 Monaghan Rd,Peterborough,ON,K9J 5K4,-78.329693,44.285876
9554 Harden Blvd Rte 13,Camden,NY,16438,-79.8453,41.8736
L11 - 645 Lansdowne St W,Peterborough,ON,K9J 7Y5,-78.331406,44.285397
"340, boul Poliquin",Sorel-Tracy,QC,J3P 0G4,-73.09669,46.03008
157 George St N,Peterborough,ON,K9J 3G6,-78.319509,44.298093
81 Hunter St. E,Peterborough,ON,K9H 1G4,-78.31011,44.306329
19-21 East High Street,Union City,PA,16438,-79.843587,41.899665
55 Park St N,Peterborough,ON,K9J 3V5,-78.325738,44.294475
8262 Hwy 35,Orono,ON,L0B 1M0,-78.615415,44.036759
1200 Lansdowne St W,Peterborough,ON,K9J 2A1,-78.353299,44.280019
"1025, route Marie-Victorin",Sorel-Tracy,QC,J3R 1L5,-73.128922,46.039898
"240, rue Victoria",Sorel-Tracy,QC,J3P 1Z5,-73.101931,46.040721
599 Brealey Drive,Peterborough,ON,K9J 7B1,-78.373862,44.26649
"75, rue Papineau",Joliette,QC,J6E 2K5,-73.443065,46.035465
"531, rue Saint-Charles-Borromée Nord",Joliette,QC,J6E 4S5,-73.442299,46.036629
1781 Lansdowne St W,Peterborough,ON,K9K 2T4,-78.372817,44.275343
1901 Lansdowne St. W.,Peterborough,ON,K9K 0C9,-78.376112,44.274531
7 Colombus Avenue,Washington,PA,16407,-79.862679,40.127612
1 Hospital Dr.,Peterborough,ON,K9J 7C6,-78.34697,44.30106
"508, Route 131",Notre-Dame-des-Prairies,QC,J6E 7Y8,-73.41731,46.04453
875 Chemong Rd,Peterborough,ON,K9H 5Z5,-78.332046,44.319567
"326, rue de la Visitation",Saint-Charles Borromée,QC,J6E 4N7,-73.453326,46.045056
1600 West Bank Dr,Peterborough,ON,K9J 7B8,-78.29729,44.3526
1527 Water St. North,Peterborough,ON,K9J 6X5,-78.301,44.351
"151, chemin Valley",Wakefield,QC,J0X 3G0,-75.935458,45.625196
"3738, rue Queen",Rawdon,QC,J0K 1S0,-73.710076,46.044534
"3164, 1e Avenue",Rawdon,QC,J0K 1S0,-73.71073,46.045717
1502 Durham Hwy 2,Courtice,ON,L1E 3H6,-78.802421,43.908027
1403 King St E,Courtice,ON,L1E 2J6,-78.812442,43.90621
"2 boulevard Ste-Anne, C.P 355,", Ste-Anne-des-Monts,QC,G4V 1P3,-73.492833,46.071188
503 Wentworth W,Oshawa,ON,L1J 6G5,-78.857914,43.868182
146 Bloor St E,Oshawa,ON,L1H 3M4,-78.850465,43.881856
139 Queen St,Lakefield,ON,K0L 2H0,-78.26883,44.42772
"1041, av. Gilles Villeneuve",Berthierville,QC,J0K 1A0,-73.194487,46.087892
3335 North Service Rd SS1,Vineland Station,ON,L0R 2E0,-79.389696,43.187136
415 Simcoe St S,Oshawa,ON,L1H 4J5,-78.858007,43.886813
560 King St E,Oshawa,ON,L1H 1G5,-78.843711,43.902539
1410 Route 117,Val-David,QC,J0T 2N0,-74.215673,46.026847
211 King St E,Oshawa,ON,L1H 1C5,-78.855947,43.899222
150 Bond Street,Oshawa,ON,L1G 0A2,-78.85767,43.899907
17 Athol St W,Oshawa,ON,L1H 1J5,-78.863382,43.896362
20 Park Rd S,Oshawa,ON,L1J 4G8,-78.873982,43.894808
"602, boul. des Bois-Francs Sud",Arthabaska,QC,G6P 5X2,-71.933404,46.04846
419 King St W,Oshawa,ON,L1J 2J9,-78.880227,43.89047
338 King St W,Oshawa,ON,L1J 2J9,-78.876268,43.895473
1610 Champlain Ave,Whitby,ON,L1N 6A7,-78.90059,43.871694
1 Hospital Crt,Oshawa,ON,L1G 2B9,-78.869326,43.905878
520 King St. W,Oshawa,ON,L1J 2K9,-78.883087,43.893523
1601 Champlain Ave,Whitby,ON,L1N 9M1,-78.905654,43.872437
320 Thickson Road South,Whitby,ON,L1N 9Z2,-78.906866,43.871895
"12, rue de la Grande-Place",Victoriaville,QC,G6S 1E8,-71.925422,46.054749
"90, boul. Des Bois-Francs Sud",Victoriaville,QC,G6P 4S1,-71.949036,46.057711
758 Ward St N,Bridgenorth,ON,K0L 2H0,-78.386033,44.376394
1361 Harmony Road North,Oshawa,ON,L1H 7K5,-78.848287,43.940258
1311 Harmony Rd N,Oshawa,ON,L1H 7K5,-78.848341,43.940351
"1001, RR2 Chemin Valiquette",Sainte-Agathe-des-Monts,QC,J8C 2Z8,-74.280383,46.04414
"245, rue Principale Est",Ste-Agathe-des-Monts,QC,J8C 1K8,-74.278194,46.04538
1901 Dundas St. East,Whitby,ON,L1N 2N5,-78.902382,43.888228
1818 Dundas St E,Whitby,ON,L1N 2L4,-78.903841,43.888816
285 Taunton Rd E,Oshawa,ON,L1G 3V2,-78.867266,43.934626
1 Paisley Crt,Whitby,ON,L1N 9L2,-78.934675,43.867154
1251 Simcoe St N,Oshawa,ON,L1G 4X1,-78.877383,43.930678
601 Victoria St. W,Whitby,ON,L1N 0E4,-78.945565,43.859442
936 Broad St E,Dunnville,ON,N1A 2Z4,-79.616102,42.903524
4961 King St E,Beamsville,ON,L0R 1B0,-79.47442,43.165049
230 South High Street,Waterford,PA,16441,-79.984202,41.942376
2000 Simcoe St,Oshawa,ON,L1H 7K4,-78.89092,43.94435
516 Brock St N,Whitby,ON,L1N 4J2,-78.945168,43.886117
821 Dundas St W,Whitby,ON,L1N 2N6,-78.954577,43.876698
4725 Ontario Street,Beamsville,ON,L0R 1B0,-79.476889,43.1848
"2000 Simcoe St, Durham College",Oshawa,ON,L1H 7K4,-78.89362,43.94621
2000 Simcoe St,Oshawa,ON,L1H 7K4,-78.89694,43.944066
2000 Simcoe Street N,Oshawa,ON,L1H 7K4,-78.89764,43.944338
5005 Ontario Street,Beamsville,ON,L0R 1B4,-79.477801,43.187437
605 Rossland Drive E,Whitby,ON,L1N 6A3,-78.940587,43.898573
229 St. Catharine St,Smithville,ON,L0R 2A0,-79.5389,43.09441
4051 Thickson Rd,Whitby,ON,L1R 2X3,-78.927702,43.922974
211 Bayly St E,Ajax,ON,L1S 4S7,-79.006484,43.846212
580 Harwood Avenue South,Ajax,ON,L1S 2J4,-79.017169,43.83705
381 Church St.,Markham,ON,L3P 7P3,-79.00881,43.852842
245 Salem Rd South,Ajax,ON,L1Z 2C9,-79.00881,43.852842
780 O'Brien Rd,Renfrew,ON,K7V 3Z4,-76.657962,45.475979
290 Harwood Ave S,Ajax,ON,L1S 2J1,-79.019938,43.846467
"5371, RR1, chemin de Saint-Jean",Saint-Félix-de-Valois,QC,J0K 2M0,-73.435356,46.163776
130 Taunton Rd W,Whitby,ON,L1R 3H8,-78.958536,43.915478
449 Westney Rd. S. ,Ajax,ON,L1S 6M6,-79.033968,43.833895
274 Kingston Rd,Ajax,ON,L1Z 1G1,-79.012642,43.864779
1471 Harmony Road North,Oshawa,ON,L1H 7K5,-78.88008,44.0087
460 Bayly St West,Ajax,ON,L1S 1P1,-79.034894,43.840911
1 Harwood Ave S,Ajax,ON,L1S 2C1,-79.024916,43.861066
383 Stewart St,Renfrew,ON,K7V 1Y3,-76.697067,45.478674
485 Winchester Rd. East,Brooklin,ON,L1M 1X5,-78.943849,43.956943
330 Rossland Road East,Ajax,ON,L1T 4V2,-79.0188,43.881776
"4131, boulevard Frontenac Ouest",Thetford Mines,QC,G6H 2A5,-71.36924,46.05063
1750 Bayly St,Pickering,ON,L1W 3N3,-79.065084,43.833931
989 Harwood Ave N,Ajax,ON,L1Z 1Y7,-79.026031,43.87891
5939 Baldwin St S,Whitby,ON,L1M 2J7,-78.961551,43.951583
142 Main St E,Grimsby,ON,L3M 1P1,-79.546215,43.18847
1800 Brock Rd N,Pickering,ON,L1V 4G2,-79.07268,43.8429
"820, boul. Baril Ouest",Princeville,QC,G6L 3W6,-71.893967,46.136881
938 Liverpool Rd,Pickering,ON,L1W 1S6,-79.087712,43.828351
1725 Kingston Rd,Pickering,ON,L1V 4L9,-79.070503,43.849775
1355 Kingston Rd,Pickering,ON,L1V 1B8,-79.086199,43.835332
87 Middlecote Drive,Ajax,ON,L1T 0K3,-79.033445,43.896771
1799 Liverpool Rd,Pickering,ON,L1V 1W2,-79.088838,43.834001
8030 Perry Hwy,Summit Township,PA,16509,-80.039787,42.068895
1702 East 38th Street,Erie,PA,16510,-80.029028,42.116118
1286 Kingston Rd,Pickering,ON,L1V 1B7,-79.091826,43.83549
"1099, route Principale",Sainte-Anne-du-Sault ,QC,G0Z 1C0,-72.136421,46.172135
5 Livingston St,Grimsby,ON,L3M 1K4,-79.565406,43.19529
742 Kingston Rd,Pickering,ON,L1V 1A8,-79.113815,43.821044
674 Kingston Rd,Pickering,ON,L1V 1A6,-79.116508,43.818675
815 East 38th Street,Erie,PA,16504,-80.048708,42.108708
7337 Kingston Rd,Toronto,ON,M1B 5S3,-79.144574,43.799745
6780 Kingston Rd.,Scarborough,ON,M1B 1G8,-79.1473,43.798583
144 Center Street,Meadville,PA,16335,-80.15198,41.63924
1193 Park Ave,Meadville,PA,16335,-80.155122,41.631706
"161, autoroute 40 Est, local 100",Maskinongé,QC,J0K 1N0,-73.021477,46.226547
"237, rue de St-Jovite",Mont-Tremblant,QC,J8E 2Z9,-74.56447,46.118
4479 Kingston Rd,Scarborough,ON,M1E 2N7,-79.187061,43.769761
3800 Kingston Rd,Scarborough,ON,M1J 3H6,-79.207864,43.748281
3463 Kingston Rd,Scarborough,ON,M1M 1R4,-79.218078,43.737104
3270 Eglinton Ave E,Scarborough,ON,M1J 2H6,-79.21314,43.744244
424 South Service Rd,Grimsby,ON,L3M 4E8,-79.599545,43.206939
6980 Peach St,Erie,PA,16509,-80.089091,42.056241
6850 Peach St,Erie,PA,16509,-80.089256,42.056269
1265 Military Trail,Scarborough,ON,M1C 1A4,-79.18538,43.7851
1265 Military Trail,Scarborough,ON,M1C 1A4,-79.18538,43.7851
3 Windward Dr,Grimsby,ON,L3M 4E8,-79.598742,43.209424
201 West Plum St ,Edinboro,PA,16412,-80.132923,41.875828
2294 Kingston Rd,Toronto,ON,M1N 1T9,-79.251876,43.705885
712 West 38th Street,Erie,PA,16508,-80.083073,42.096147
4231 Peach St,Erie,PA,16509,-80.084792,42.091297
209 E. 12th Street,Erie,PA,16503,-80.077318,42.124935
755 Morningside Ave,Scarborough,ON,M1C 5J9,-79.19337,43.78532
1901 boulevard Louis-Fréchette,Nicolet,QC,J3T 1M4,-72.604907,46.236956
"755 Morningside, 4th Floor",Scarborough,ON,M1C 5J9,-79.19368,43.7876
"1021, St-Alphonse Nord",Thetford Mines,QC,G6G 3X6,-71.31151,46.10206
2874 Eglinton Ave. East,Scarborough,ON,M1J 2C8,-79.238482,43.738838
2862 Ellesmere Rd,Scarborough,ON,M1E 4B8,-79.204168,43.782802
2867 Ellsmere Road,Scarborough,ON,M1E 4B9,-79.205214,43.782192
3566 St. Clair Ave E,Scarborough,ON,M1K 1M2,-79.2599,43.71684
415 Danforth Rd,Toronto,ON,M4K 1P1,-79.268551,43.706307
2183 Queen St E,Toronto,ON,M4E 1E5,-79.298,43.67048
2480 Gerrard Street,Toronto,ON,M1N 4C3,-79.285314,43.687367
3495 Lawrence Avenue East,Scarborough,ON,M1H 1B3,-79.228677,43.759097
"61, Montée Ryan",Mont-Tremblant,QC,J8E 1S3,-74.613695,46.133814
3488 Lawrence Ave E,Scarborough,ON,M1H 1A9,-79.229,43.759029
"731, boulevard Saint-Laurent Ouest",Louiseville,QC,J5V 1K9,-72.954637,46.255767
3075 Danforth Ave,Toronto,ON,M1L 1A8,-79.28803,43.691287
8129 Sheppard Ave E,Scarborough,ON,M1B 6A3,-79.198111,43.802002
1149 Morningside Avenue,Scarborough,ON,M1B 5J3,-79.199435,43.801135
1520 W. 26th Street,Erie,PA,16508,-80.102419,42.10129
3003 Danforth Ave,Scarborough,ON,M4C 1M9,-79.29266,43.69022
2500 Eglinton Ave. E,Scarborough,ON,M1K 2R5,-79.2581,43.73455
